"Market","Forecast","Timestamp"
"Oklahoma City vs Indiana Winner?","65.60%","2025-06-17T15:33:00.000Z"
"Oklahoma City vs Indiana Winner?","65.60%","2025-06-17T15:34:00.000Z"
"Oklahoma City vs Indiana Winner?","65.60%","2025-06-17T15:35:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:36:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:37:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:38:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:39:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:40:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:41:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:42:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:43:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:44:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:45:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:46:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:47:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:48:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:49:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:50:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T15:51:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:52:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:53:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:54:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:55:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:56:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:57:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:58:00.000Z"
"Oklahoma City vs Indiana Winner?","65.81%","2025-06-17T15:59:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:00:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:01:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:02:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:03:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:04:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:05:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:06:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:07:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:08:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:09:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:10:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:11:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:12:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:13:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:14:00.000Z"
"Oklahoma City vs Indiana Winner?","65.77%","2025-06-17T16:15:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:16:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:17:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:18:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:19:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:20:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:21:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:22:00.000Z"
"Oklahoma City vs Indiana Winner?","65.57%","2025-06-17T16:23:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:24:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:25:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:26:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:27:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:28:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:29:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:30:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:31:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:32:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:33:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:34:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:35:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:36:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:37:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:38:00.000Z"
"Oklahoma City vs Indiana Winner?","64.18%","2025-06-17T16:39:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:40:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:41:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:42:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:43:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:44:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:45:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:46:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:47:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:48:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:49:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:50:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:51:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:52:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:53:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:54:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T16:55:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T16:56:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T16:57:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T16:58:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T16:59:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:00:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:01:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:02:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:03:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:04:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:05:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:06:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:07:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:08:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:09:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:10:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:11:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:12:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:13:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:14:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:15:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:16:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:17:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:18:00.000Z"
"Oklahoma City vs Indiana Winner?","64.49%","2025-06-17T17:19:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:20:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:21:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:22:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:23:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:24:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:25:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:26:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:27:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:28:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:29:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:30:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:31:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:32:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:33:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:34:00.000Z"
"Oklahoma City vs Indiana Winner?","65.16%","2025-06-17T17:35:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:36:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:37:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:38:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:39:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:40:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:41:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:42:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T17:43:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:44:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:45:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:46:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:47:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:48:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:49:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:50:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:51:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:52:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:53:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:54:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:55:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:56:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:57:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:58:00.000Z"
"Oklahoma City vs Indiana Winner?","64.00%","2025-06-17T17:59:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:00:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:01:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:02:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:03:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:04:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:05:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:06:00.000Z"
"Oklahoma City vs Indiana Winner?","65.33%","2025-06-17T18:07:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:08:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:09:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:10:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:11:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:12:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:13:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:14:00.000Z"
"Oklahoma City vs Indiana Winner?","64.71%","2025-06-17T18:15:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:16:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:17:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:18:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:19:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:20:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:21:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:22:00.000Z"
"Oklahoma City vs Indiana Winner?","64.04%","2025-06-17T18:23:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:24:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:25:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:26:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:27:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:28:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:29:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:30:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:31:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:32:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:33:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:34:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:35:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:36:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:37:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:38:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:39:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:40:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:41:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:42:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:43:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:44:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:45:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:46:00.000Z"
"Oklahoma City vs Indiana Winner?","65.00%","2025-06-17T18:47:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:48:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:49:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:50:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:51:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:52:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:53:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:54:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:55:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:56:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:57:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:58:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T18:59:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:00:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:01:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:02:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:03:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:04:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:05:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:06:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:07:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:08:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:09:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:10:00.000Z"
"Oklahoma City vs Indiana Winner?","66.00%","2025-06-17T19:11:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:12:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:13:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:14:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:15:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:16:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:17:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:18:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-17T19:19:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:20:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:21:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:22:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:23:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:24:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:25:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:26:00.000Z"
"Oklahoma City vs Indiana Winner?","67.97%","2025-06-17T19:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.62%","2025-06-17T19:35:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:36:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:37:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:38:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:39:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:40:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:41:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:42:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T19:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-17T19:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.99%","2025-06-17T19:59:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:00:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:01:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:02:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:03:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:04:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:05:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:06:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:11:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:12:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:13:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:14:00.000Z"
"Oklahoma City vs Indiana Winner?","69.14%","2025-06-17T20:15:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:16:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:17:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:18:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:19:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:20:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:21:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:22:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-17T20:23:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:24:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:25:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:26:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:27:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:28:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:29:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:30:00.000Z"
"Oklahoma City vs Indiana Winner?","70.00%","2025-06-17T20:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.13%","2025-06-17T20:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.13%","2025-06-17T20:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.13%","2025-06-17T20:34:00.000Z"
